Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
East Asia & Pacific (excluding high income),EAP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
East Asia & Pacific (excluding high income),EAP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.0499699
East Asia & Pacific (excluding high income),EAP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.02410126
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,62.06933975
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,10106.9936
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.4799733
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.97741699
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,62.6871109
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,10220.47744
Euro area,EMU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.06914467
Euro area,EMU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.211279388
Euro area,EMU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,34.12789365
Euro area,EMU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.5418396
Euro area,EMU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,90.93789673
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,41608.71233
Europe & Central Asia,ECS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.10929251
Europe & Central Asia,ECS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.140073676
Europe & Central Asia,ECS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.92327943
Europe & Central Asia,ECS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.9491501
Europe & Central Asia,ECS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,88.31191254
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,27913.58823
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Europe & Central Asia (excluding high income),ECA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.31964809
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,98.35140228
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,81.29947662
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,7266.022432
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,50.1347767
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.868495314
Europe & Central Asia (IDA & IBRD countries),TEC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.00573526
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.99852753
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,85.75453949
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,11421.13644
European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,51.92713815
European Union,EUU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.514240171
European Union,EUU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.57911392
European Union,EUU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,107.8355331
European Union,EUU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,89.89546204
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,38066.88449
Fragile and conflict affected situations,FCS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Fragile and conflict affected situations,FCS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Fragile and conflict affected situations,FCS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.93472011
Fragile and conflict affected situations,FCS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,44.58805847
Fragile and conflict affected situations,FCS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1850.917431
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Heavily indebted poor countries (HIPC),HPC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.57920311
Heavily indebted poor countries (HIPC),HPC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,39.27243042
Heavily indebted poor countries (HIPC),HPC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,1121.483873
High income,HIC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.58610192
High income,HIC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.769870651
High income,HIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.15274034
High income,HIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,104.0968399
High income,HIC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,90.2561264
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,46553.11502
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,40.17574843
IBRD only,IBD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.377008852
IBRD only,IBD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.32436037
IBRD only,IBD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.88263702
IBRD only,IBD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,54.19094849
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,7699.232588
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
IDA & IBRD total,IBT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
IDA & IBRD total,IBT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.47176056
IDA & IBRD total,IBT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,73.74234772
IDA & IBRD total,IBT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,39.50791931
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,6036.813744
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
IDA blend,IDB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
IDA blend,IDB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.43176561
IDA blend,IDB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,45.82268906
IDA blend,IDB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,9.996760368
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2234.836162
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
IDA only,IDX,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
IDA only,IDX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.04566536
IDA only,IDX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,47.95795822
IDA only,IDX,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,11.29259014
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1332.317302
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
IDA total,IDA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
IDA total,IDA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.19367445
IDA total,IDA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,47.1027298
IDA total,IDA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,10.85931969
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1647.527325
Late-demographic dividend,LTE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Late-demographic dividend,LTE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.33395557
Late-demographic dividend,LTE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,94.36065674
Late-demographic dividend,LTE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,71.85677338
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,12286.08468
Latin America & Caribbean,LCN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.00486561
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.472215577
Latin America & Caribbean,LCN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,35.73393348
Latin America & Caribbean,LCN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.2039413
Latin America & Caribbean,LCN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,68.10694885
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,9408.848202
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.09408389
Latin America & Caribbean (excluding high income),LAC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.389802569
Latin America & Caribbean (excluding high income),LAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.68916936
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.0819321
Latin America & Caribbean (excluding high income),LAC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,65.30757904
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,9111.349271
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.00486561
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.472215577
Latin America & the Caribbean (IDA & IBRD countries),TLA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.86899822
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.1310577
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,68.03864288
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,9174.556905
Least developed countries: UN classification,LDC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Least developed countries: UN classification,LDC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.18680857
Least developed countries: UN classification,LDC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,45.67583847
Least developed countries: UN classification,LDC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,9.364609718
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1299.361724
Low & middle income,LMY,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Low & middle income,LMY,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Low & middle income,LMY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.62182293
Low & middle income,LMY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,73.48275757
Low & middle income,LMY,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,38.74658966
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,5741.783819
Low income,LIC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Low income,LIC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Low income,LIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.45745944
Low income,LIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,37.7314682
Low income,LIC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,734.2041176
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,37.82111089
Lower middle income,LMC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.132856489
Lower middle income,LMC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.28102066
Lower middle income,LMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,68.32476044
Lower middle income,LMC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,25.82302094
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2493.614874
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.72998805
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.69289017
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,29.02030945
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6430.535535
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.58426966
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3015.755797
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.58426966
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3010.196567
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Middle income,MIC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Middle income,MIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.14291159
Middle income,MIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,79.2579422
Middle income,MIC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,43.50991058
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,6248.00962
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,57.29544412
North America,NAC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.792053877
North America,NAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.48051948
North America,NAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,99.50942993
North America,NAC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,94.60571289
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,74535.63654
Not classified,INX,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Not classified,INX,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Not classified,INX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Not classified,INX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Not classified,INX,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..
OECD members,OED,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,53.01379714
OECD members,OED,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.22766946
OECD members,OED,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.52212389
OECD members,OED,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,106.403389
OECD members,OED,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,87.33518219
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,43950.17371
Other small states,OSS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Other small states,OSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Other small states,OSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.20262664
Other small states,OSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,75.74260712
Other small states,OSS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.33908081
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,14320.77068
Pacific island small states,PSS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Pacific island small states,PSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Pacific island small states,PSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.75331565
Pacific island small states,PSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,80.42024231
Pacific island small states,PSS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.35972977
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3896.810608
Post-demographic dividend,PST,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,55.28537745
Post-demographic dividend,PST,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.663098063
Post-demographic dividend,PST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.57166428
Post-demographic dividend,PST,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,104.6185989
Post-demographic dividend,PST,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,90.43295288
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,50969.80164
Pre-demographic dividend,PRE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Pre-demographic dividend,PRE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Pre-demographic dividend,PRE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.55500438
Pre-demographic dividend,PRE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,41.4527092
Pre-demographic dividend,PRE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1770.15579
Small states,SST,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Small states,SST,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Small states,SST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.27192982
Small states,SST,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,77.65898132
Small states,SST,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.42317963
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,13636.46612
South Asia,SAS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,29.93238299
South Asia,SAS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.662084927
South Asia,SAS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.63934426
South Asia,SAS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,79.99957275
South Asia,SAS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,30.91776085
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2385.083419
South Asia (IDA & IBRD),TSA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,29.93238299
South Asia (IDA & IBRD),TSA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.662084927
South Asia (IDA & IBRD),TSA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.63934426
South Asia (IDA & IBRD),TSA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,79.99957275
South Asia (IDA & IBRD),TSA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,30.91776085
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2385.083419
Sub-Saharan Africa,SSF,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Sub-Saharan Africa,SSF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Sub-Saharan Africa,SSF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.33820652
Sub-Saharan Africa,SSF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.77933121
Sub-Saharan Africa,SSF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1865.116353
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,60.71872227
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.497896452
Sub-Saharan Africa (excluding high income),SSA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.48276705
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.77724838
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1963.8033
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.33820652
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.77933121
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1865.116353
Upper middle income,UMC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Upper middle income,UMC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Upper middle income,UMC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.50185414
Upper middle income,UMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.69625854
Upper middle income,UMC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,67.82330322
